,tile_names,xs,ys,incorrect_chip_paths
2516,m_3812262_se_10_060_20180723.tif,2,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000291.jpg
2517,m_3812262_se_10_060_20180723.tif,2,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000291.jpg
2518,m_3812262_se_10_060_20180723.tif,3,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000292.jpg
2519,m_3812262_se_10_060_20180723.tif,3,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000292.jpg
2520,m_3812263_sw_10_060_20180723.tif,13,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000206.jpg
2521,m_3812263_sw_10_060_20180723.tif,13,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000206.jpg
2522,m_3812263_sw_10_060_20180723.tif,14,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000207.jpg
2523,m_3812263_sw_10_060_20180723.tif,14,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000207.jpg
2524,m_3812263_sw_10_060_20180723.tif,4,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000221.jpg
2525,m_3812263_sw_10_060_20180723.tif,4,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000221.jpg
2526,m_3812263_sw_10_060_20180723.tif,7,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000392.jpg
2527,m_3812263_sw_10_060_20180723.tif,7,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000392.jpg
2528,m_3812263_sw_10_060_20180723.tif,9,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000394.jpg
2529,m_3812263_sw_10_060_20180723.tif,9,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000394.jpg
2530,m_3812263_sw_10_060_20180723.tif,15,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000472.jpg
2531,m_3812263_sw_10_060_20180723.tif,15,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000472.jpg
2532,m_3812263_sw_10_060_20180723.tif,16,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000473.jpg
2533,m_3812263_sw_10_060_20180723.tif,16,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812263_sw_10_060_20180723_000473.jpg
2534,m_3812264_se_10_060_20180715.tif,16,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000401.jpg
2535,m_3812264_se_10_060_20180715.tif,16,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000401.jpg
2536,m_3812264_se_10_060_20180715.tif,17,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000402.jpg
2537,m_3812264_se_10_060_20180715.tif,17,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000402.jpg
2538,m_3812264_se_10_060_20180715.tif,17,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000426.jpg
2539,m_3812264_se_10_060_20180715.tif,17,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000426.jpg
2540,m_3812264_se_10_060_20180715.tif,18,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000451.jpg
2541,m_3812264_se_10_060_20180715.tif,18,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000451.jpg
2542,m_3812264_se_10_060_20180715.tif,20,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000477.jpg
2543,m_3812264_se_10_060_20180715.tif,20,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000477.jpg
2544,m_3812264_se_10_060_20180715.tif,21,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000478.jpg
2545,m_3812264_se_10_060_20180715.tif,21,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_se_10_060_20180715_000478.jpg
2546,m_3812264_sw_10_060_20180715.tif,0,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000001.jpg
2547,m_3812264_sw_10_060_20180715.tif,0,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000001.jpg
2548,m_3812264_sw_10_060_20180715.tif,1,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000002.jpg
2549,m_3812264_sw_10_060_20180715.tif,1,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000002.jpg
2550,m_3812264_sw_10_060_20180715.tif,2,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000003.jpg
2551,m_3812264_sw_10_060_20180715.tif,2,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000003.jpg
2552,m_3812264_sw_10_060_20180715.tif,3,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000004.jpg
2553,m_3812264_sw_10_060_20180715.tif,3,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000004.jpg
2554,m_3812264_sw_10_060_20180715.tif,4,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000005.jpg
2555,m_3812264_sw_10_060_20180715.tif,4,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000005.jpg
2556,m_3812264_sw_10_060_20180715.tif,5,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000006.jpg
2557,m_3812264_sw_10_060_20180715.tif,5,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000006.jpg
2558,m_3812264_sw_10_060_20180715.tif,6,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000007.jpg
2559,m_3812264_sw_10_060_20180715.tif,6,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000007.jpg
2560,m_3812264_sw_10_060_20180715.tif,9,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000010.jpg
2561,m_3812264_sw_10_060_20180715.tif,9,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000010.jpg
2562,m_3812264_sw_10_060_20180715.tif,10,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000011.jpg
2563,m_3812264_sw_10_060_20180715.tif,10,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000011.jpg
2564,m_3812264_sw_10_060_20180715.tif,11,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000012.jpg
2565,m_3812264_sw_10_060_20180715.tif,11,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000012.jpg
2566,m_3812264_sw_10_060_20180715.tif,1,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000026.jpg
2567,m_3812264_sw_10_060_20180715.tif,1,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000026.jpg
2568,m_3812264_sw_10_060_20180715.tif,2,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000027.jpg
2569,m_3812264_sw_10_060_20180715.tif,2,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000027.jpg
2570,m_3812264_sw_10_060_20180715.tif,3,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000028.jpg
2571,m_3812264_sw_10_060_20180715.tif,3,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000028.jpg
2572,m_3812264_sw_10_060_20180715.tif,4,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000029.jpg
2573,m_3812264_sw_10_060_20180715.tif,4,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000029.jpg
2574,m_3812264_sw_10_060_20180715.tif,5,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000030.jpg
2575,m_3812264_sw_10_060_20180715.tif,5,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000030.jpg
2576,m_3812264_sw_10_060_20180715.tif,6,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000031.jpg
2577,m_3812264_sw_10_060_20180715.tif,6,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000031.jpg
2578,m_3812264_sw_10_060_20180715.tif,11,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000036.jpg
2579,m_3812264_sw_10_060_20180715.tif,11,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000036.jpg
2580,m_3812264_sw_10_060_20180715.tif,2,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000051.jpg
2581,m_3812264_sw_10_060_20180715.tif,2,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000051.jpg
2582,m_3812264_sw_10_060_20180715.tif,3,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000052.jpg
2583,m_3812264_sw_10_060_20180715.tif,3,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000052.jpg
2584,m_3812264_sw_10_060_20180715.tif,4,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000053.jpg
2585,m_3812264_sw_10_060_20180715.tif,4,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000053.jpg
2586,m_3812264_sw_10_060_20180715.tif,6,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000055.jpg
2587,m_3812264_sw_10_060_20180715.tif,6,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000055.jpg
2588,m_3812264_sw_10_060_20180715.tif,7,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000056.jpg
2589,m_3812264_sw_10_060_20180715.tif,7,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000056.jpg
2590,m_3812264_sw_10_060_20180715.tif,3,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000076.jpg
2591,m_3812264_sw_10_060_20180715.tif,3,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000076.jpg
2592,m_3812264_sw_10_060_20180715.tif,4,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000077.jpg
2593,m_3812264_sw_10_060_20180715.tif,4,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000077.jpg
2594,m_3812264_sw_10_060_20180715.tif,5,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000078.jpg
2595,m_3812264_sw_10_060_20180715.tif,5,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000078.jpg
2596,m_3812264_sw_10_060_20180715.tif,7,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000080.jpg
2597,m_3812264_sw_10_060_20180715.tif,7,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000080.jpg
2598,m_3812264_sw_10_060_20180715.tif,6,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000127.jpg
2599,m_3812264_sw_10_060_20180715.tif,6,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000127.jpg
2600,m_3812264_sw_10_060_20180715.tif,7,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000128.jpg
2601,m_3812264_sw_10_060_20180715.tif,7,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000128.jpg
2602,m_3812264_sw_10_060_20180715.tif,8,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000129.jpg
2603,m_3812264_sw_10_060_20180715.tif,8,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000129.jpg
2604,m_3812264_sw_10_060_20180715.tif,8,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000153.jpg
2605,m_3812264_sw_10_060_20180715.tif,8,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812264_sw_10_060_20180715_000153.jpg
